Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [278] HuffmanTree_makeTable (lodepng.c:684 @ 15878) [27] fill_triangle_color (fill_triangle2.c:202 @ bcdc) [67] inner_loop (fill_triangle.c:141 @ b43d)
 [279] HuffmanTree_makeTable (lodepng.c:696 @ 158f2) [146] fill_triangle_color (fill_triangle2.c:203 @ bce6) [429] inner_loop (fill_triangle.c:139 @ b50a)
 [280] HuffmanTree_makeTable (lodepng.c:724 @ 15ab9) [259] fill_triangle_color (fill_triangle2.c:205 @ bcee) [430] inner_loop (fill_triangle.c:138 @ b569)
  [98] _init                 [109] fill_triangle_color (fill_triangle2.c:205 @ bcf5) [431] inner_loop (fill_triangle.c:139 @ b56b)
 [551] add_menu_widget (menu_public.c:61 @ e1a0) [55] fill_triangle_color (fill_triangle2.c:204 @ bd00) [35] inner_loop (fill_triangle.c:142 @ b590)
 [556] add_obj_file_meshes (main.c:193 @ 3800) [229] fill_triangle_color (fill_triangle2.c:205 @ bd06) [30] inner_loop (fill_triangle.c:147 @ b593)
 [544] add_vec3 (vec3.c:213 @ 64d0) [260] fill_triangle_color (fill_triangle2.c:207 @ bd0b) [136] inner_loop (fill_triangle.c:144 @ b597)
 [154] advanceBits (lodepng.c:568 @ 155bb) [407] fill_triangle_color (fill_triangle2.c:208 @ bd0e) [104] inner_loop (fill_triangle.c:142 @ b59d)
 [107] advanceBits (lodepng.c:569 @ 155c7) [408] fill_triangle_color (fill_triangle2.c:207 @ bd12) [13] inner_loop (fill_triangle.c:146 @ b5a1)
  [89] advanceBits (lodepng.c:570 @ 155df) [110] fill_triangle_color (fill_triangle2.c:208 @ bd15) [112] inner_loop (fill_triangle.c:143 @ b5a7)
 [281] advanceBits (lodepng.c:571 @ 155f6) [230] fill_triangle_color (fill_triangle2.c:209 @ bd1a) [39] inner_loop (fill_triangle.c:148 @ b5a9)
 [498] append_buffer (get_next_line_utils.c:105 @ 102f0) [111] fill_triangle_color (fill_triangle2.c:197 @ bd1e) [34] inner_loop (fill_triangle.c:144 @ b5ab)
 [282] append_buffer (get_next_line_utils.c:126 @ 1051c) [505] fill_triangle_texture (fill_triangle.c:166 @ ac60) [206] inner_loop (fill_triangle.c:143 @ b5ae)
 [283] append_buffer (get_next_line_utils.c:127 @ 10520) [231] fill_triangle_texture (fill_triangle.c:292 @ ad31) [76] inner_loop (fill_triangle.c:148 @ b5b1)
 [284] append_buffer (get_next_line_utils.c:113 @ 10530) [409] fill_triangle_texture (fill_triangle.c:207 @ af2a) [43] inner_loop (fill_triangle.c:144 @ b5b6)
 [285] append_buffer (get_next_line_utils.c:114 @ 10535) [410] fill_triangle_texture (fill_triangle.c:209 @ af2f) [32] inner_loop (fill_triangle.c:149 @ b5bb)
 [286] append_next_sub (ft_split.c:51 @ f628) [200] fill_triangle_texture (fill_triangle.c:207 @ af33) [31] inner_loop (fill_triangle.c:146 @ b5c7)
 [287] append_next_sub (ft_split.c:57 @ f675) [411] fill_triangle_texture (fill_triangle.c:209 @ af43) [11] inner_loop (fill_triangle.c:149 @ b5cb)
 [557] arr_append (arr_append.c:20 @ fd70) [328] fill_triangle_texture (fill_triangle.c:211 @ af49) [17] inner_loop (fill_triangle.c:146 @ b5ce)
 [139] call_clipping_xy (clipping_xy.c:250 @ cba0) [412] fill_triangle_texture (fill_triangle.c:240 @ afa0) [10] inner_loop (fill_triangle.c:147 @ b5d2)
 [248] call_clipping_xy (clipping_xy.c:262 @ d110) [413] fill_triangle_texture (fill_triangle.c:241 @ afa2) [5] inner_loop (fill_triangle.c:148 @ b5e0)
 [387] call_clipping_xy (clipping_xy.c:264 @ d123) [414] fill_triangle_texture (fill_triangle.c:244 @ afbb) [37] inner_loop (fill_triangle.c:149 @ b5e7)
 [163] call_clipping_xy (clipping_xy.c:268 @ d228) [415] fill_triangle_texture (fill_triangle.c:243 @ afbf) [36] inner_loop (fill_triangle.c:152 @ b5ec)
 [566] clean_mlx (cleanup.c:4 @ e930) [416] fill_triangle_texture (fill_triangle.c:246 @ b09f) [239] inner_loop (fill_triangle.c:157 @ b5f2)
 [508] cleanup (get_next_line_utils.c:16 @ fe60) [201] fill_triangle_texture (fill_triangle.c:247 @ b0a3) [105] inner_loop (fill_triangle.c:153 @ b5f5)
 [567] cleanup_exit (cleanup.c:31 @ e9d0) [329] fill_triangle_texture (fill_triangle.c:202 @ b0b5) [65] inner_loop (fill_triangle.c:154 @ b5fa)
 [249] clipp_loop (clipping_xy.c:241 @ cd26) [330] fill_triangle_texture (fill_triangle.c:265 @ b37c) [75] inner_loop (fill_triangle.c:155 @ b5fe)
 [288] clipping_xy (clipping_xy.c:176 @ cd0c) [331] fill_triangle_texture (fill_triangle.c:270 @ b390) [269] inner_loop (fill_triangle.c:154 @ b603)
 [212] clipping_z_near (clipping_z.c:126 @ c500) [332] fill_triangle_texture (fill_triangle.c:270 @ b3ec) [363] inner_loop (fill_triangle.c:155 @ b608)
 [289] clipping_z_near (clipping_z.c:126 @ c535) [333] fill_triangle_texture (fill_triangle.c:270 @ b3fe) [24] inner_loop (fill_triangle.c:157 @ b60c)
 [213] clipping_z_near (clipping_z.c:126 @ c549) [334] fill_triangle_texture (fill_triangle.c:271 @ b402) [106] inner_loop (fill_triangle.c:154 @ b610)
 [388] clipping_z_near (clipping_z.c:136 @ c54f) [335] fill_triangle_texture (fill_triangle.c:285 @ b41d) [8] inner_loop (fill_triangle.c:157 @ b615)
 [389] clipping_z_near (clipping_z.c:137 @ c556) [336] fill_triangle_texture (fill_triangle.c:286 @ b41f) [148] inner_loop (fill_triangle.c:156 @ b626)
 [214] clipping_z_near (clipping_z.c:137 @ c560) [337] fill_triangle_texture (fill_triangle.c:281 @ b425) [45] inner_loop (fill_triangle.c:157 @ b62a)
 [250] clipping_z_near (clipping_z.c:137 @ c579) [417] fill_triangle_texture (fill_triangle.c:289 @ b512) [2] inner_loop (fill_triangle.c:156 @ b62e)
 [251] clipping_z_near (clipping_z.c:136 @ c582) [569] free_fps_digit_textures (fps.c:57 @ 3d80) [12] inner_loop (fill_triangle.c:160 @ b638)
 [290] clipping_z_near (clipping_z.c:137 @ c595) [570] free_menu (menu_public.c:19 @ e010) [101] inner_loop (fill_triangle.c:139 @ b63c)
 [215] clipping_z_near (clipping_z.c:143 @ c5b6) [502] ft_atoi (ft_atoi.c:23 @ efb0) [50] inner_loop (fill_triangle.c:161 @ b63f)
 [216] clipping_z_near (clipping_z.c:193 @ c5ce) [520] ft_bzero (ft_bzero.c:16 @ eb50) [70] inner_loop (fill_triangle.c:159 @ b642)
 [291] clipping_z_near (clipping_z.c:177 @ c632) [500] ft_calloc (ft_calloc.c:16 @ f050) [33] inner_loop (fill_triangle.c:160 @ b645)
 [568] close_menu (menu_open_close.c:19 @ de80) [554] ft_free (ft_free.c:16 @ fe30) [118] inner_loop (fill_triangle.c:161 @ b64b)
 [217] count_inside_points (clipping_xy.c:158 @ cc2d) [506] ft_free_2darr (ft_free_2darr.c:16 @ fd10) [240] inner_loop (fill_triangle.c:139 @ b651)
 [390] count_inside_points (clipping_xy.c:160 @ cc30) [550] ft_free_img (utils1.c:34 @ 7960) [546] is_buffer_all_zeros (ft_realloc_copy_until_zeroed.c:16 @ fc00)
 [391] count_inside_points (clipping_xy.c:162 @ cc33) [535] ft_hook (main.c:139 @ 32a0) [543] key_hook (key_handlers.c:113 @ d6e0)
 [292] count_inside_points (clipping_xy.c:156 @ cc36) [499] ft_isdigit (ft_isdigit.c:14 @ ea70) [517] line_zplane_intersection (clipping_z.c:39 @ bd80)
 [293] count_inside_points (clipping_xy.c:158 @ cc60) [87] ft_memcpy (ft_memcpy.c:16 @ eb80) [364] line_zplane_intersection (clipping_z.c:76 @ bffb)
 [218] count_inside_points (clipping_xy.c:162 @ cca0) [338] ft_memcpy (ft_memcpy.c:20 @ eb95) [560] load_obj_file (obj_parser.c:540 @ 9b90)
 [294] count_inside_points (clipping_xy.c:156 @ ccc9) [339] ft_memcpy (ft_memcpy.c:22 @ eb9a) [432] lodepng_crc32 (lodepng.c:2665 @ 17809)
 [219] count_inside_points (clipping_xy.c:156 @ cd67) [92] ft_memcpy (ft_memcpy.c:28 @ eb9f) [433] lodepng_crc32 (lodepng.c:2667 @ 1780b)
 [295] count_inside_points (clipping_xy.c:156 @ cd97) [178] ft_memcpy (ft_memcpy.c:31 @ ebd8) [23] lodepng_memcpy (lodepng.c:123 @ 1499e)
 [296] count_inside_points (clipping_xy.c:160 @ cf30) [126] ft_memcpy (ft_memcpy.c:29 @ ebf8) [270] lodepng_memcpy (lodepng.c:124 @ 149d2)
 [297] count_inside_points (clipping_xy.c:160 @ cf87) [134] ft_memcpy (ft_memcpy.c:28 @ ec02) [434] lodepng_memset (lodepng.c:127 @ 149d6)
 [298] count_inside_points (clipping_xy.c:158 @ cfe8) [72] ft_memcpy (ft_memcpy.c:29 @ ec33) [18] lodepng_memset (lodepng.c:129 @ 149e9)
 [299] count_inside_points (clipping_xy.c:160 @ d02f) [202] ft_memcpy (ft_memcpy.c:28 @ ec5a) [561] make_mesh_render_rdy (init.c:86 @ e800)
 [300] count_inside_points (clipping_xy.c:158 @ d0c0) [261] ft_memcpy (ft_memcpy.c:29 @ ec63) [523] mat4x4_mult_mat4x4 (matrix_mult.c:27 @ a620)
 [301] count_inside_points (clipping_xy.c:160 @ d24c) [418] ft_memcpy (ft_memcpy.c:28 @ ec6b) [527] matrix_look_at (init_matrix.c:219 @ a550)
 [392] cpy_triangle_data_rasterize (draw.c:240 @ 55a8) [179] ft_memcpy (ft_memcpy.c:29 @ ec75) [86] matrix_mult_vec3_4x4 (matrix_mult.c:61 @ a9f0)
 [164] cpy_triangle_data_rasterize (draw.c:244 @ 5618) [340] ft_memcpy (ft_memcpy.c:28 @ ec7d) [38] matrix_mult_vec3_4x4 (matrix_mult.c:62 @ aa02)
 [302] cpy_triangle_data_rasterize (draw.c:242 @ 5638) [232] ft_memcpy (ft_memcpy.c:29 @ ec87) [73] matrix_mult_vec3_4x4 (matrix_mult.c:63 @ aa51)
 [276] cross_product (vec3.c:99 @ 60f0) [233] ft_memcpy (ft_memcpy.c:28 @ ec8f) [68] matrix_mult_vec3_4x4 (matrix_mult.c:64 @ aa74)
 [303] cross_product (vec3.c:106 @ 60fe) [341] ft_memcpy (ft_memcpy.c:29 @ ec99) [52] matrix_mult_vec3_4x4 (matrix_mult.c:65 @ aa98)
 [304] cross_product (vec3.c:102 @ 610a) [135] ft_memcpy (ft_memcpy.c:28 @ eca1) [102] matrix_mult_vec3_4x4 (matrix_mult.c:66 @ aabf)
 [393] cross_product (vec3.c:106 @ 6112) [419] ft_memcpy (ft_memcpy.c:29 @ ecab) [528] matrix_point_at (init_matrix.c:179 @ a2a0)
 [394] cross_product (vec3.c:102 @ 611b) [262] ft_memcpy (ft_memcpy.c:29 @ eccf) [536] menu_handler (menu_public.c:36 @ e0b0)
 [305] cross_product (vec3.c:102 @ 6131) [263] ft_memcpy (ft_memcpy.c:28 @ ecd7) [576] mtl_len (obj_parser.c:364 @ 9300)
 [539] cursor_hook (key_handlers.c:152 @ d990) [180] ft_memcpy (ft_memcpy.c:28 @ ed6a) [512] my_str_cpy (get_next_line_utils.c:64 @ ff90)
 [552] cursor_menu (menu_hooks.c:65 @ e440) [514] ft_powint (ft_powint.c:16 @ f980) [365] my_str_cpy (get_next_line_utils.c:74 @ fff5)
 [540] display_digit (fps.c:84 @ 3f80) [521] ft_put_pixel_fin_index (utils1.c:161 @ 82b0) [51] my_str_cpy (get_next_line_utils.c:70 @ 104b8)
 [541] display_fps (fps.c:136 @ 4220) [507] ft_split (ft_split.c:66 @ f550) [241] my_str_cpy (get_next_line_utils.c:71 @ 104dc)
 [534] display_fps_hook (fps.c:170 @ 4410) [277] ft_strchr (ft_strchr.c:16 @ ee60) [366] my_str_cpy (get_next_line_utils.c:70 @ 104e0)
 [274] dot_prod_unit (vec3.c:110 @ 6170) [545] ft_strcmp (ft_strncmp.c:34 @ ef60) [367] my_str_cpy (get_next_line_utils.c:71 @ 104e3)
 [155] dot_prod_unit (vec3.c:111 @ 617e) [549] ft_strjoin (ft_strjoin.c:16 @ f0b0) [242] my_str_cpy (get_next_line_utils.c:74 @ 104e6)
 [252] dot_prod_unit (vec3.c:112 @ 619e) [548] ft_strlcpy (ft_strlcpy.c:16 @ edf0) [188] my_str_cpy (get_next_line_utils.c:74 @ 10504)
 [524] draw_mesh (draw.c:336 @ 5900) [501] ft_strlen (ft_strlen.c:16 @ ea90) [562] obj_parser_count (obj_parser.c:59 @ 85b0)
 [220] draw_mesh (draw.c:370 @ 5ae1) [503] ft_strncmp (ft_strncmp.c:16 @ ef10) [563] obj_parser_fill_vertexes (obj_parser.c:118 @ 8890)
 [162] draw_mesh (draw.c:372 @ 5afe) [420] ft_strncmp (ft_strncmp.c:30 @ ef50) [435] obj_parser_handle_faces (obj_parser.c:334 @ 906d)
 [211] draw_mesh (draw.c:373 @ 5b13) [421] ft_strncmp (ft_strncmp.c:31 @ ef52) [436] obj_parser_handle_faces (obj_parser.c:331 @ 9086)
 [153] draw_mesh (draw.c:374 @ 5b2a) [547] ft_strtrim (ft_strtrim.c:27 @ f330) [564] obj_parser_handle_faces (obj_parser.c:287 @ 9230)
   [7] draw_mesh (draw.c:378 @ 5b41) [342] getPixelColorsRGBA8 (lodepng.c:3633 @ 1a373) [565] obj_parser_parse_mtl_libs (obj_parser.c:494 @ 99f0)
 [395] draw_mesh (draw.c:379 @ 5c27) [343] getPixelColorsRGBA8 (lodepng.c:3634 @ 1a39c) [66] paethPredictor (lodepng.c:4241 @ 1bbce)
 [209] draw_mesh (draw.c:378 @ 5c32) [509] get_current_file (get_next_line_utils.c:38 @ fee0) [71] paethPredictor (lodepng.c:4244 @ 1bbe7)
 [197] draw_mesh (draw.c:379 @ 5c42) [537] get_direction (vec3.c:337 @ 67a0) [95] paethPredictor (lodepng.c:4245 @ 1bbfc)
  [20] draw_mesh (draw.c:381 @ 5c4a) [571] get_fps_digit_texture (fps.c:35 @ 3cf0) [46] paethPredictor (lodepng.c:4247 @ 1bc11)
 [306] draw_mesh (draw.c:383 @ 5cd7) [510] get_next_line (get_next_line.c:69 @ f850) [85] paethPredictor (lodepng.c:4249 @ 1bc36)
 [221] draw_mesh (draw.c:381 @ 5cda) [344] get_next_line (get_next_line.c:75 @ f865) [56] paethPredictor (lodepng.c:4250 @ 1bc4f)
 [307] draw_mesh (draw.c:389 @ 5ce8) [345] get_str_count (ft_split.c:24 @ f590) [518] parse_face_normals (obj_parser.c:207 @ 8cd0)
 [210] draw_mesh (draw.c:389 @ 5cff) [203] get_unset_last_used_index (clipping_xy.c:54 @ d178) [519] parse_face_vertex (obj_parser.c:182 @ 8bb0)
 [396] draw_mesh (draw.c:407 @ 5d3a) [264] get_unset_last_used_index (clipping_xy.c:56 @ d182) [368] parse_face_vertex (obj_parser.c:198 @ 8c56)
 [397] draw_mesh (draw.c:390 @ 5d42) [234] get_unset_used_index (clipping_xy.c:73 @ cc3d) [577] parse_mtl (obj_parser.c:421 @ 9480)
 [308] draw_mesh (draw.c:416 @ 5d4a) [79] get_unset_used_index (clipping_xy.c:71 @ cd2f) [207] peekBits (lodepng.c:562 @ 15593)
 [309] draw_mesh (draw.c:390 @ 5d67) [64] get_unset_used_index (clipping_xy.c:69 @ cd42) [130] peekBits (lodepng.c:564 @ 1559f)
 [310] draw_mesh (draw.c:391 @ 5d6b) [42] get_unset_used_index (clipping_xy.c:71 @ cd4b) [138] projection_matrix (init_matrix.c:57 @ 9fe0)
 [311] draw_mesh (draw.c:407 @ 5d7f) [538] handle_movement_per_frame (main.c:27 @ 2e00) [369] projection_matrix (init_matrix.c:58 @ 9fee)
 [312] draw_mesh (draw.c:416 @ 5dab) [542] handle_open_menu (menu.c:103 @ dd50) [189] projection_matrix (init_matrix.c:74 @ a024)
 [313] draw_mesh (draw.c:419 @ 5dce) [181] huffmanDecodeSymbol (lodepng.c:1073 @ 1615e) [88] rasterize (draw.c:251 @ 53e0)
 [152] draw_mesh (draw.c:417 @ 5ddb) [182] huffmanDecodeSymbol (lodepng.c:1074 @ 16172) [370] rasterize (draw.c:251 @ 542e)
 [165] draw_mesh (draw.c:417 @ 5de8) [127] huffmanDecodeSymbol (lodepng.c:1075 @ 16187) [271] rasterize (draw.c:251 @ 5449)
  [44] draw_mesh (draw.c:421 @ 5df1) [93] huffmanDecodeSymbol (lodepng.c:1076 @ 161a0) [119] rasterize (draw.c:258 @ 545b)
 [314] draw_mesh (draw.c:367 @ 5e57) [346] huffmanDecodeSymbol (lodepng.c:1077 @ 161b9) [196] rasterize (draw.c:261 @ 549b)
 [398] ensureBits25 (lodepng.c:528 @ 15261) [235] huffmanDecodeSymbol (lodepng.c:1078 @ 161c0) [190] rasterize (draw.c:265 @ 54a9)
 [399] ensureBits25 (lodepng.c:529 @ 15263) [347] huffmanDecodeSymbol (lodepng.c:1081 @ 161d9) [371] rasterize (draw.c:264 @ 550c)
 [315] ensureBits25 (lodepng.c:530 @ 15289) [422] huffmanDecodeSymbol (lodepng.c:1084 @ 1622f) [191] rasterize (draw.c:285 @ 5581)
 [166] ensureBits32 (lodepng.c:542 @ 15376) [423] huffmanDecodeSymbol (lodepng.c:1086 @ 16247) [437] rasterize (draw.c:285 @ 5592)
 [253] ensureBits32 (lodepng.c:543 @ 15382) [558] ident_mat_4x4 (init_matrix.c:97 @ a090) [438] rasterize (draw.c:284 @ 559a)
 [156] ensureBits32 (lodepng.c:544 @ 15392) [236] inflateHuffmanBlock (lodepng.c:1261 @ 169e3) [439] rasterize (draw.c:286 @ 55b6)
  [82] ensureBits32 (lodepng.c:546 @ 153b0) [348] inflateHuffmanBlock (lodepng.c:1262 @ 169ff) [372] rasterize (draw.c:284 @ 55ca)
 [167] ensureBits32 (lodepng.c:547 @ 153e3) [349] inflateHuffmanBlock (lodepng.c:1264 @ 16a0b) [440] rasterize (draw.c:285 @ 55e2)
 [254] ensureBits32 (lodepng.c:546 @ 153fe) [424] inflateHuffmanBlock (lodepng.c:1268 @ 16a62) [441] rasterize (draw.c:286 @ 55ea)
 [140] ensureBits32 (lodepng.c:547 @ 15400) [350] inflateHuffmanBlock (lodepng.c:1269 @ 16a96) [151] rasterize (draw.c:286 @ 5603)
 [168] ensureBits32 (lodepng.c:546 @ 1541f) [237] inflateHuffmanBlock (lodepng.c:1275 @ 16ab6) [442] rasterize (draw.c:300 @ 5683)
 [141] ensureBits32 (lodepng.c:548 @ 15426) [265] inflateHuffmanBlock (lodepng.c:1278 @ 16adb) [272] rasterize (draw.c:301 @ 56d2)
  [90] ensureBits32 (lodepng.c:549 @ 15443) [183] inflateHuffmanBlock (lodepng.c:1279 @ 16b00) [443] rasterize (draw.c:304 @ 56da)
 [255] ensureBits32 (lodepng.c:559 @ 15590) [184] inflateHuffmanBlock (lodepng.c:1281 @ 16b09) [444] rasterize (draw.c:304 @ 5849)
 [316] fast_line_intersect (clipping_xy.c:101 @ ca3b) [238] inflateHuffmanBlock (lodepng.c:1282 @ 16b1d) [445] rasterize (draw.c:326 @ 5852)
 [400] fast_line_intersect (clipping_xy.c:114 @ cb07) [351] inflateHuffmanBlock (lodepng.c:1286 @ 16b3b) [373] rasterize (draw.c:265 @ 5869)
 [401] fast_line_intersect (clipping_xy.c:113 @ cb0b) [425] inflateHuffmanBlock (lodepng.c:1292 @ 16b8c) [131] rasterize (draw.c:328 @ 5875)
 [525] fill_model_matrix (draw.c:175 @ 4f80) [99] inflateHuffmanBlock (lodepng.c:1295 @ 16b9b) [374] rasterize (draw.c:308 @ 5899)
 [553] fill_slider (menu.c:73 @ dc70) [352] inflateHuffmanBlock (lodepng.c:1298 @ 16bb9) [375] readBits (lodepng.c:574 @ 155f9)
 [402] fill_slider (menu.c:91 @ ddfd) [426] inflateHuffmanBlock (lodepng.c:1301 @ 16be0) [160] readBits (lodepng.c:575 @ 15609)
 [403] fill_slider (menu.c:90 @ ddff) [427] inflateHuffmanBlock (lodepng.c:1305 @ 16bfe) [446] readBits (lodepng.c:576 @ 1561f)
 [317] fill_slider (menu.c:90 @ de05) [266] inflateHuffmanBlock (lodepng.c:1306 @ 16c10) [511] reading (get_next_line.c:16 @ f700)
 [169] fill_slider (menu.c:88 @ de0c) [185] inflateHuffmanBlock (lodepng.c:1307 @ 16c2e) [376] reading (get_next_line.c:19 @ f720)
 [170] fill_slider (menu.c:93 @ de48) [204] inflateHuffmanBlock (lodepng.c:1309 @ 16c42) [578] reset_camera (utils1.c:18 @ 7840)
 [522] fill_triangle_color (fill_triangle2.c:69 @ b680) [428] inflateHuffmanBlock (lodepng.c:1314 @ 16cb3) [579] reset_pixel_buffer (utils1.c:42 @ 79a0)
 [318] fill_triangle_color (fill_triangle2.c:130 @ b87f) [100] inflateHuffmanBlock (lodepng.c:1315 @ 16cbf) [377] reset_pixel_buffer (utils1.c:57 @ 79fb)
 [157] fill_triangle_color (fill_triangle2.c:134 @ b8c0) [353] inflateHuffmanBlock (lodepng.c:1314 @ 16cfd) [1] reset_pixel_buffer_main (main.c:106 @ 3367)
 [158] fill_triangle_color (fill_triangle2.c:136 @ b8c2) [267] inflateHuffmanBlock (lodepng.c:1269 @ 16d0c) [208] reset_pixel_buffer_main (main.c:104 @ 33df)
 [404] fill_triangle_color (fill_triangle2.c:134 @ b8c5) [268] inflateHuffmanBlock (lodepng.c:1318 @ 16d0e) [192] reverseBits (lodepng.c:584 @ 1564c)
 [256] fill_triangle_color (fill_triangle2.c:135 @ b8cb) [354] inflateHuffmanBlock (lodepng.c:1325 @ 16d6d) [529] rot_matx_4x4 (init_matrix.c:117 @ a0e0)
  [91] fill_triangle_color (fill_triangle2.c:139 @ b8d8) [355] inflateHuffmanBlock (lodepng.c:1329 @ 16dc0) [530] rot_maty_4x4 (init_matrix.c:137 @ a170)
 [116] fill_triangle_color (fill_triangle2.c:140 @ b8df) [559] init_basic_data_mesh (init.c:129 @ e890) [531] rot_matz_4x4 (init_matrix.c:157 @ a220)
 [257] fill_triangle_color (fill_triangle2.c:141 @ b8e7) [526] init_day_light (draw.c:207 @ 50f0) [532] scale_matrix (init_matrix.c:37 @ 9f50)
 [319] fill_triangle_color (fill_triangle2.c:143 @ b8ef) [555] init_entry_widget (menu.c:48 @ dad0) [447] scale_to_screen (draw.c:155 @ 567b)
 [222] fill_triangle_color (fill_triangle2.c:142 @ b8f5) [572] init_hooks (init.c:66 @ e6c0) [378] scale_to_screen (draw.c:166 @ 56b5)
  [21] fill_triangle_color (fill_triangle2.c:143 @ b8fc) [573] init_main (init.c:47 @ e520) [243] set_index_usage (clipping_xy.c:86 @ cd14)
  [57] fill_triangle_color (fill_triangle2.c:142 @ b903) [574] init_menu (menu_public.c:49 @ e100) [379] sort_buffer (get_next_line_utils.c:92 @ 10308)
 [320] fill_triangle_color (fill_triangle2.c:143 @ b905) [575] init_menu_widgets (init.c:76 @ e760) [380] sort_buffer (get_next_line_utils.c:94 @ 10326)
 [321] fill_triangle_color (fill_triangle2.c:148 @ b90d) [356] inner_loop (fill_triangle.c:139 @ afc6) [381] sort_buffer (get_next_line_utils.c:97 @ 1032e)
 [171] fill_triangle_color (fill_triangle2.c:145 @ b911) [128] inner_loop (fill_triangle.c:141 @ afd5) [193] sort_buffer (get_next_line_utils.c:101 @ 104a8)
 [142] fill_triangle_color (fill_triangle2.c:147 @ b914) [357] inner_loop (fill_triangle.c:155 @ b0f2) [504] sort_vertexes_for_y (fill_triangle.c:17 @ ab50)
 [223] fill_triangle_color (fill_triangle2.c:148 @ b91b) [358] inner_loop (fill_triangle.c:139 @ b10d) [513] str_to_double (obj_parser.c:88 @ 8740)
 [322] fill_triangle_color (fill_triangle2.c:130 @ b91f) [22] inner_loop (fill_triangle.c:142 @ b120) [533] translation_matrix (init_matrix.c:77 @ a030)
 [323] fill_triangle_color (fill_triangle2.c:135 @ b97b) [47] inner_loop (fill_triangle.c:146 @ b129) [244] unfilterScanline (lodepng.c:4390 @ 1c3ca)
 [224] fill_triangle_color (fill_triangle2.c:134 @ b9a0) [48] inner_loop (fill_triangle.c:143 @ b130) [448] unfilterScanline (lodepng.c:4491 @ 1d312)
 [324] fill_triangle_color (fill_triangle2.c:136 @ b9a4) [49] inner_loop (fill_triangle.c:148 @ b132) [120] unfilterScanline (lodepng.c:4492 @ 1d31f)
 [198] fill_triangle_color (fill_triangle2.c:130 @ b9a8) [29] inner_loop (fill_triangle.c:144 @ b134) [77] unfilterScanline (lodepng.c:4493 @ 1d347)
 [159] fill_triangle_color (fill_triangle2.c:135 @ b9ab) [28] inner_loop (fill_triangle.c:143 @ b137) [194] unfilterScanline (lodepng.c:4494 @ 1d3af)
 [122] fill_triangle_color (fill_triangle2.c:139 @ b9b4) [359] inner_loop (fill_triangle.c:148 @ b13a) [121] unfilterScanline (lodepng.c:4495 @ 1d3d7)
 [325] fill_triangle_color (fill_triangle2.c:140 @ b9b8) [74] inner_loop (fill_triangle.c:144 @ b13e) [96] unfilterScanline (lodepng.c:4496 @ 1d408)
 [143] fill_triangle_color (fill_triangle2.c:141 @ b9c0) [19] inner_loop (fill_triangle.c:149 @ b143) [80] unfilterScanline (lodepng.c:4497 @ 1d43d)
 [326] fill_triangle_color (fill_triangle2.c:143 @ b9c8) [94] inner_loop (fill_triangle.c:146 @ b14f) [150] unfilterScanline (lodepng.c:4498 @ 1d472)
  [53] fill_triangle_color (fill_triangle2.c:142 @ b9cd) [14] inner_loop (fill_triangle.c:149 @ b153) [103] unfilterScanline (lodepng.c:4499 @ 1d4a7)
  [54] fill_triangle_color (fill_triangle2.c:143 @ b9d3) [15] inner_loop (fill_triangle.c:146 @ b156) [273] unfilterScanline (lodepng.c:4491 @ 1d50f)
 [199] fill_triangle_color (fill_triangle2.c:142 @ b9da) [9] inner_loop (fill_triangle.c:147 @ b15a) [382] unfilterScanline (lodepng.c:4507 @ 1d591)
 [172] fill_triangle_color (fill_triangle2.c:143 @ b9dc) [16] inner_loop (fill_triangle.c:148 @ b16c) [383] unfilterScanline (lodepng.c:4510 @ 1d62d)
 [173] fill_triangle_color (fill_triangle2.c:145 @ b9e1) [40] inner_loop (fill_triangle.c:149 @ b172) [275] unit_vec3 (vec3.c:18 @ 5ed0)
 [327] fill_triangle_color (fill_triangle2.c:147 @ b9e7) [26] inner_loop (fill_triangle.c:152 @ b177) [449] unit_vec3 (vec3.c:28 @ 5f0b)
 [174] fill_triangle_color (fill_triangle2.c:148 @ b9ed) [360] inner_loop (fill_triangle.c:153 @ b17d) [450] unit_vec3 (vec3.c:26 @ 5f0f)
 [175] fill_triangle_color (fill_triangle2.c:130 @ b9f1) [147] inner_loop (fill_triangle.c:154 @ b181) [245] update_adler32 (lodepng.c:2146 @ 172ce)
 [405] fill_triangle_color (fill_triangle2.c:180 @ bb1e) [41] inner_loop (fill_triangle.c:155 @ b185) [97] update_adler32 (lodepng.c:2147 @ 172d7)
 [406] fill_triangle_color (fill_triangle2.c:181 @ bb22) [60] inner_loop (fill_triangle.c:157 @ b18a) [61] update_adler32 (lodepng.c:2148 @ 172ec)
 [225] fill_triangle_color (fill_triangle2.c:199 @ bbb0) [205] inner_loop (fill_triangle.c:154 @ b18d) [81] update_adler32 (lodepng.c:2146 @ 172f2)
