Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
-----------------------------------------------
                0.00    0.00       3/3           add_menu_widget (menu_public.c:83 @ e2bf) [867]
[637]    0.0    0.00    0.00       3         init_entry_widget (menu.c:48 @ db10) [637]
-----------------------------------------------
                0.00    0.00       1/2           main (main.c:258 @ 2b2f) [5863]
                0.00    0.00       1/2           get_fps_digit_texture (fps.c:51 @ 3d48) [3235]
[638]    0.0    0.00    0.00       2         add_obj_file_meshes (main.c:193 @ 3800) [638]
-----------------------------------------------
                0.00    0.00       1/2           add_obj_file_meshes (main.c:201 @ 3945) [889]
                0.00    0.00       1/2           add_obj_file_meshes (main.c:234 @ 3a46) [895]
[639]    0.0    0.00    0.00       2         arr_append (arr_append.c:20 @ fdb0) [639]
-----------------------------------------------
                0.00    0.00       2/2           init_basic_data_mesh (init.c:130 @ e8e7) [3565]
[640]    0.0    0.00    0.00       2         ident_mat_4x4 (init_matrix.c:97 @ a0a0) [640]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:546 @ 9c03) [5087]
[641]    0.0    0.00    0.00       2         init_basic_data_mesh (init.c:129 @ e8d0) [641]
-----------------------------------------------
                0.00    0.00       1/2           add_obj_file_meshes (main.c:196 @ 385c) [878]
                0.00    0.00       1/2           add_obj_file_meshes (main.c:232 @ 3969) [891]
[642]    0.0    0.00    0.00       2         load_obj_file (obj_parser.c:540 @ 9ba0) [642]
-----------------------------------------------
                0.00    0.00       1/2           add_obj_file_meshes (main.c:200 @ 393d) [888]
                0.00    0.00       1/2           add_obj_file_meshes (main.c:233 @ 3a3e) [894]
[643]    0.0    0.00    0.00       2         make_mesh_render_rdy (init.c:86 @ e840) [643]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:551 @ 9c5a) [5093]
[644]    0.0    0.00    0.00       2         obj_parser_count (obj_parser.c:59 @ 85b0) [644]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:573 @ 9d0d) [5111]
[645]    0.0    0.00    0.00       2         obj_parser_fill_vertexes (obj_parser.c:118 @ 8890) [645]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:573 @ 9d0d) [5111]
[646]    0.0    0.00    0.00       2         obj_parser_handle_faces (obj_parser.c:287 @ 9240) [646]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:567 @ 9cf2) [5109]
[647]    0.0    0.00    0.00       2         obj_parser_parse_mtl_libs (obj_parser.c:494 @ 9a00) [647]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_exit (cleanup.c:44 @ ea92) [1045]
[648]    0.0    0.00    0.00       1         clean_mlx (cleanup.c:4 @ e970) [648]
-----------------------------------------------
                0.00    0.00       1/1           mlx_key_callback (mlx_keys.c:28 @ 12788) [6395]
[649]    0.0    0.00    0.00       1         cleanup_exit (cleanup.c:31 @ ea10) [649]
-----------------------------------------------
                0.00    0.00       1/1           menu_handler (menu_public.c:41 @ e10d) [5965]
[650]    0.0    0.00    0.00       1         close_menu (menu_open_close.c:19 @ dec0) [650]
-----------------------------------------------
                0.00    0.00       1/1           clean_mlx (cleanup.c:5 @ e986) [1014]
[651]    0.0    0.00    0.00       1         free_fps_digit_textures (fps.c:57 @ 3d80) [651]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_exit (cleanup.c:44 @ ea92) [1045]
[652]    0.0    0.00    0.00       1         free_menu (menu_public.c:19 @ e050) [652]
-----------------------------------------------
                0.00    0.00       1/1           init_main (init.c:59 @ e65d) [3727]
[653]    0.0    0.00    0.00       1         get_fps_digit_texture (fps.c:35 @ 3cf0) [653]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:261 @ 2b3f) [5865]
[654]    0.0    0.00    0.00       1         init_hooks (init.c:66 @ e700) [654]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:258 @ 2b2f) [5863]
[655]    0.0    0.00    0.00       1         init_main (init.c:47 @ e560) [655]
-----------------------------------------------
                0.00    0.00       1/1           init_settings (init.c:31 @ e68d) [3782]
[656]    0.0    0.00    0.00       1         init_menu (menu_public.c:49 @ e140) [656]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:261 @ 2b3f) [5865]
[657]    0.0    0.00    0.00       1         init_menu_widgets (init.c:76 @ e7a0) [657]
-----------------------------------------------
                0.00    0.00       1/1           parse_mtl (obj_parser.c:431 @ 94be) [7214]
[658]    0.0    0.00    0.00       1         mtl_len (obj_parser.c:364 @ 9310) [658]
-----------------------------------------------
                0.00    0.00       1/1           obj_parser_parse_mtl_libs (obj_parser.c:517 @ 9adf) [6991]
[659]    0.0    0.00    0.00       1         parse_mtl (obj_parser.c:421 @ 9490) [659]
                0.00    0.00       1/8           ft_strjoin (ft_strjoin.c:16 @ f0f0) [631]
-----------------------------------------------
                0.00    0.00       1/1           init_main (init.c:48 @ e58f) [3721]
[660]    0.0    0.00    0.00       1         reset_camera (utils1.c:18 @ 7840) [660]
-----------------------------------------------
                0.00    0.00       1/1           init_menu (menu_public.c:56 @ e1bb) [3750]
[661]    0.0    0.00    0.00       1         reset_pixel_buffer (utils1.c:42 @ 79a0) [661]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [342] HuffmanTree_makeTable (lodepng.c:673 @ 157b9) [285] fill_triangle_color (fill_triangle2.c:197 @ bc3e) [415] inflateHuffmanBlock (lodepng.c:1301 @ 16c20)
 [343] HuffmanTree_makeTable (lodepng.c:729 @ 15ade) [384] fill_triangle_color (fill_triangle2.c:219 @ bc4a) [305] inflateHuffmanBlock (lodepng.c:1305 @ 16c3e)
 [344] HuffmanTree_makeTable (lodepng.c:773 @ 15c95) [204] fill_triangle_color (fill_triangle2.c:202 @ bd10) [306] inflateHuffmanBlock (lodepng.c:1306 @ 16c50)
  [62] _init                 [205] fill_triangle_color (fill_triangle2.c:205 @ bd17) [307] inflateHuffmanBlock (lodepng.c:1307 @ 16c6e)
 [634] add_menu_widget (menu_public.c:61 @ e1e0) [78] fill_triangle_color (fill_triangle2.c:206 @ bd21) [416] inflateHuffmanBlock (lodepng.c:1309 @ 16c82)
 [638] add_obj_file_meshes (main.c:193 @ 3800) [232] fill_triangle_color (fill_triangle2.c:207 @ bd29) [500] inflateHuffmanBlock (lodepng.c:1310 @ 16c9f)
 [625] add_vec3 (vec3.c:213 @ 64d0) [233] fill_triangle_color (fill_triangle2.c:203 @ bd2f) [308] inflateHuffmanBlock (lodepng.c:1312 @ 16caf)
 [212] advanceBits (lodepng.c:568 @ 155fb) [22] fill_triangle_color (fill_triangle2.c:207 @ bd34) [501] inflateHuffmanBlock (lodepng.c:1313 @ 16ce6)
 [158] advanceBits (lodepng.c:569 @ 15607) [138] fill_triangle_color (fill_triangle2.c:208 @ bd40) [502] inflateHuffmanBlock (lodepng.c:1314 @ 16cf3)
 [146] advanceBits (lodepng.c:570 @ 1561f) [130] fill_triangle_color (fill_triangle2.c:210 @ bd4b) [210] inflateHuffmanBlock (lodepng.c:1315 @ 16cff)
 [455] advanceBits (lodepng.c:571 @ 15636) [121] fill_triangle_color (fill_triangle2.c:211 @ bd4e) [242] inflateHuffmanBlock (lodepng.c:1314 @ 16d3d)
 [581] append_buffer (get_next_line_utils.c:105 @ 10330) [175] fill_triangle_color (fill_triangle2.c:210 @ bd52) [309] inflateHuffmanBlock (lodepng.c:1318 @ 16d4e)
 [261] append_buffer (get_next_line_utils.c:126 @ 1055c) [61] fill_triangle_color (fill_triangle2.c:211 @ bd55) [310] inflateHuffmanBlock (lodepng.c:1325 @ 16dad)
 [262] append_buffer (get_next_line_utils.c:127 @ 10560) [88] fill_triangle_color (fill_triangle2.c:212 @ bd5a) [417] inflateHuffmanBlock (lodepng.c:1329 @ 16e00)
 [456] append_buffer (get_next_line_utils.c:124 @ 10602) [76] fill_triangle_color (fill_triangle2.c:197 @ bd5e) [418] inflateHuffmanBlock (lodepng.c:1335 @ 16e27)
 [457] append_buffer (get_next_line_utils.c:127 @ 10606) [583] fill_triangle_texture (fill_triangle.c:106 @ ac70) [419] inflateHuffmanBlock (lodepng.c:1255 @ 16e51)
 [639] arr_append (arr_append.c:20 @ fdb0) [385] fill_triangle_texture (fill_triangle.c:117 @ ac95) [641] init_basic_data_mesh (init.c:129 @ e8d0)
 [168] call_clipping_xy (clipping_xy.c:250 @ cbe0) [340] fill_triangle_texture (fill_triangle.c:121 @ acce) [609] init_day_light (draw.c:207 @ 50f0)
 [263] call_clipping_xy (clipping_xy.c:250 @ cc11) [481] fill_triangle_texture (fill_triangle.c:123 @ acea) [637] init_entry_widget (menu.c:48 @ db10)
 [458] call_clipping_xy (clipping_xy.c:254 @ cc20) [386] fill_triangle_texture (fill_triangle.c:130 @ ad44) [654] init_hooks (init.c:66 @ e700)
 [159] call_clipping_xy (clipping_xy.c:261 @ cc2a) [193] fill_triangle_texture (fill_triangle.c:264 @ ad6d) [655] init_main (init.c:47 @ e560)
 [213] call_clipping_xy (clipping_xy.c:262 @ d150) [234] fill_triangle_texture (fill_triangle.c:145 @ af20) [656] init_menu (menu_public.c:49 @ e140)
 [214] call_clipping_xy (clipping_xy.c:268 @ d268) [387] fill_triangle_texture (fill_triangle.c:146 @ af2a) [657] init_menu_widgets (init.c:76 @ e7a0)
 [648] clean_mlx (cleanup.c:4 @ e970) [286] fill_triangle_texture (fill_triangle.c:149 @ af34) [628] is_buffer_all_zeros (ft_realloc_copy_until_zeroed.c:16 @ fc40)
 [594] cleanup (get_next_line_utils.c:16 @ fea0) [332] fill_triangle_texture (fill_triangle.c:150 @ af3e) [624] key_hook (key_handlers.c:113 @ d720)
 [649] cleanup_exit (cleanup.c:31 @ ea10) [333] fill_triangle_texture (fill_triangle.c:149 @ af43) [593] line_zplane_intersection (clipping_z.c:39 @ bdc0)
 [345] clipp_loop (clipping_xy.c:240 @ cc8b) [388] fill_triangle_texture (fill_triangle.c:151 @ af48) [420] line_zplane_intersection (clipping_z.c:68 @ c070)
 [215] clipp_loop (clipping_xy.c:241 @ cd66) [287] fill_triangle_texture (fill_triangle.c:149 @ af4c) [642] load_obj_file (obj_parser.c:540 @ 9ba0)
 [264] clipping_xy (clipping_xy.c:176 @ cd4c) [126] fill_triangle_texture (fill_triangle.c:151 @ af5c) [49] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b091)
 [346] clipping_xy (clipping_xy.c:183 @ ce30) [482] fill_triangle_texture (fill_triangle.c:155 @ af62) [50] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b0a7)
 [459] clipping_xy (clipping_xy.c:203 @ cf37) [254] fill_triangle_texture (fill_triangle.c:155 @ af87) [57] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b0af)
 [460] clipping_xy (clipping_xy.c:204 @ cf4e) [288] fill_triangle_texture (fill_triangle.c:155 @ af9e) [12] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b0b5)
  [77] clipping_z_near (clipping_z.c:126 @ c540) [334] fill_triangle_texture (fill_triangle.c:168 @ afa2) [59] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b631)
 [347] clipping_z_near (clipping_z.c:126 @ c575) [235] fill_triangle_texture (fill_triangle.c:164 @ afa8) [41] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b657)
 [265] clipping_z_near (clipping_z.c:126 @ c589) [289] fill_triangle_texture (fill_triangle.c:168 @ afb0) [10] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b65f)
 [216] clipping_z_near (clipping_z.c:137 @ c5a0) [483] fill_triangle_texture (fill_triangle.c:167 @ afb8) [503] lodepng_crc32 (lodepng.c:2662 @ 17775)
 [348] clipping_z_near (clipping_z.c:137 @ c5b9) [389] fill_triangle_texture (fill_triangle.c:174 @ afbe) [504] lodepng_crc32 (lodepng.c:2663 @ 1779b)
 [349] clipping_z_near (clipping_z.c:136 @ c5c2) [81] fill_triangle_texture (fill_triangle.c:173 @ afc2) [421] lodepng_crc32 (lodepng.c:2662 @ 177c8)
 [217] clipping_z_near (clipping_z.c:137 @ c5d5) [290] fill_triangle_texture (fill_triangle.c:171 @ afd4) [422] lodepng_crc32 (lodepng.c:2664 @ 177cc)
 [218] clipping_z_near (clipping_z.c:142 @ c5e6) [291] fill_triangle_texture (fill_triangle.c:185 @ b003) [423] lodepng_crc32 (lodepng.c:2665 @ 177fb)
 [186] clipping_z_near (clipping_z.c:143 @ c5f6) [236] fill_triangle_texture (fill_triangle.c:173 @ b00e) [505] lodepng_crc32 (lodepng.c:2666 @ 1786d)
 [350] clipping_z_near (clipping_z.c:136 @ c602) [390] fill_triangle_texture (fill_triangle.c:171 @ b025) [506] lodepng_crc32 (lodepng.c:2668 @ 1786f)
 [187] clipping_z_near (clipping_z.c:193 @ c60e) [391] fill_triangle_texture (fill_triangle.c:173 @ b027) [34] lodepng_memcpy (lodepng.c:123 @ 149de)
 [650] close_menu (menu_open_close.c:19 @ dec0) [36] fill_triangle_texture (fill_triangle.c:173 @ b038) [424] lodepng_memcpy (lodepng.c:124 @ 14a12)
 [351] count_inside_points (clipping_xy.c:158 @ cc6d) [26] fill_triangle_texture (fill_triangle.c:175 @ b043) [507] lodepng_memset (lodepng.c:127 @ 14a16)
 [266] count_inside_points (clipping_xy.c:156 @ cc76) [11] fill_triangle_texture (fill_triangle.c:173 @ b046) [32] lodepng_memset (lodepng.c:129 @ 14a29)
 [352] count_inside_points (clipping_xy.c:158 @ cc83) [52] fill_triangle_texture (fill_triangle.c:176 @ b04e) [643] make_mesh_render_rdy (init.c:86 @ e840)
 [267] count_inside_points (clipping_xy.c:160 @ cc87) [67] fill_triangle_texture (fill_triangle.c:179 @ b052) [605] mat4x4_mult_mat4x4 (matrix_mult.c:27 @ a630)
 [353] count_inside_points (clipping_xy.c:156 @ cc93) [9] fill_triangle_texture (fill_triangle.c:177 @ b054) [610] matrix_look_at (init_matrix.c:219 @ a560)
 [219] count_inside_points (clipping_xy.c:158 @ cca0) [27] fill_triangle_texture (fill_triangle.c:178 @ b05c) [80] matrix_mult_vec3_4x4 (matrix_mult.c:61 @ aa00)
 [354] count_inside_points (clipping_xy.c:162 @ ccb2) [1] fill_triangle_texture (fill_triangle.c:179 @ b064) [23] matrix_mult_vec3_4x4 (matrix_mult.c:62 @ aa12)
 [220] count_inside_points (clipping_xy.c:162 @ cce0) [6] fill_triangle_texture (fill_triangle.c:180 @ b075) [44] matrix_mult_vec3_4x4 (matrix_mult.c:63 @ aa61)
 [327] count_inside_points (clipping_xy.c:156 @ cd09) [86] fill_triangle_texture (fill_triangle.c:184 @ b07c) [60] matrix_mult_vec3_4x4 (matrix_mult.c:64 @ aa84)
 [461] count_inside_points (clipping_xy.c:158 @ cd12) [39] fill_triangle_texture (fill_triangle.c:182 @ b081) [47] matrix_mult_vec3_4x4 (matrix_mult.c:65 @ aaa8)
 [268] count_inside_points (clipping_xy.c:162 @ cd24) [103] fill_triangle_texture (fill_triangle.c:184 @ b084) [70] matrix_mult_vec3_4x4 (matrix_mult.c:66 @ aacf)
 [147] count_inside_points (clipping_xy.c:156 @ cda7) [37] fill_triangle_texture (fill_triangle.c:185 @ b089) [611] matrix_point_at (init_matrix.c:179 @ a2b0)
 [269] count_inside_points (clipping_xy.c:157 @ cdce) [104] fill_triangle_texture (fill_triangle.c:182 @ b08e) [619] menu_handler (menu_public.c:36 @ e0f0)
 [355] count_inside_points (clipping_xy.c:156 @ cdd7) [105] fill_triangle_texture (fill_triangle.c:183 @ b094) [658] mtl_len (obj_parser.c:364 @ 9310)
 [270] count_inside_points (clipping_xy.c:157 @ cde7) [20] fill_triangle_texture (fill_triangle.c:187 @ b099) [454] my_str_cpy (get_next_line_utils.c:64 @ ffd0)
 [221] count_inside_points (clipping_xy.c:156 @ cdf2) [40] fill_triangle_texture (fill_triangle.c:186 @ b0a2) [508] my_str_cpy (get_next_line_utils.c:70 @ ffe7)
 [188] count_inside_points (clipping_xy.c:157 @ ce02) [48] fill_triangle_texture (fill_triangle.c:186 @ b0aa) [87] my_str_cpy (get_next_line_utils.c:70 @ 104f8)
 [181] count_inside_points (clipping_xy.c:160 @ cf70) [53] fill_triangle_texture (fill_triangle.c:186 @ b0b1) [311] my_str_cpy (get_next_line_utils.c:71 @ 1051c)
 [328] count_inside_points (clipping_xy.c:152 @ cf8f) [15] fill_triangle_texture (fill_triangle.c:186 @ b0bb) [425] my_str_cpy (get_next_line_utils.c:70 @ 10520)
 [356] count_inside_points (clipping_xy.c:160 @ cfc7) [25] fill_triangle_texture (fill_triangle.c:171 @ b0be) [336] my_str_cpy (get_next_line_utils.c:71 @ 10523)
 [271] count_inside_points (clipping_xy.c:160 @ d008) [392] fill_triangle_texture (fill_triangle.c:191 @ b0e0) [257] my_str_cpy (get_next_line_utils.c:74 @ 10526)
 [222] count_inside_points (clipping_xy.c:158 @ d028) [91] fill_triangle_texture (fill_triangle.c:192 @ b0e4) [509] my_str_cpy (get_next_line_utils.c:74 @ 10544)
 [462] count_inside_points (clipping_xy.c:158 @ d050) [255] fill_triangle_texture (fill_triangle.c:143 @ b0f6) [510] my_str_cpy (get_next_line_utils.c:83 @ 10553)
 [357] count_inside_points (clipping_xy.c:159 @ d056) [393] fill_triangle_texture (fill_triangle.c:173 @ b114) [426] my_str_cpy (get_next_line_utils.c:74 @ 105b5)
 [272] count_inside_points (clipping_xy.c:158 @ d05f) [292] fill_triangle_texture (fill_triangle.c:174 @ b11c) [511] my_str_cpy (get_next_line_utils.c:75 @ 105c4)
 [463] count_inside_points (clipping_xy.c:160 @ d06f) [65] fill_triangle_texture (fill_triangle.c:173 @ b120) [512] my_str_cpy (get_next_line_utils.c:83 @ 105c6)
 [358] count_inside_points (clipping_xy.c:158 @ d0c0) [484] fill_triangle_texture (fill_triangle.c:171 @ b1ac) [644] obj_parser_count (obj_parser.c:59 @ 85b0)
 [273] count_inside_points (clipping_xy.c:160 @ d28c) [394] fill_triangle_texture (fill_triangle.c:207 @ b320) [645] obj_parser_fill_vertexes (obj_parser.c:118 @ 8890)
 [274] count_inside_points (clipping_xy.c:156 @ d394) [194] fill_triangle_texture (fill_triangle.c:211 @ b334) [427] obj_parser_handle_faces (obj_parser.c:334 @ 9044)
 [329] cpy_triangle_data_rasterize (draw.c:240 @ 55a8) [395] fill_triangle_texture (fill_triangle.c:212 @ b33f) [428] obj_parser_handle_faces (obj_parser.c:334 @ 907d)
 [112] cpy_triangle_data_rasterize (draw.c:244 @ 5618) [237] fill_triangle_texture (fill_triangle.c:218 @ b349) [646] obj_parser_handle_faces (obj_parser.c:287 @ 9240)
  [83] cpy_triangle_data_rasterize (draw.c:242 @ 562f) [485] fill_triangle_texture (fill_triangle.c:218 @ b36a) [647] obj_parser_parse_mtl_libs (obj_parser.c:494 @ 9a00)
 [330] cpy_triangle_data_rasterize (draw.c:244 @ 5633) [486] fill_triangle_texture (fill_triangle.c:230 @ b377) [123] paethPredictor (lodepng.c:4241 @ 1bc0e)
 [580] cross_product (vec3.c:99 @ 60f0) [238] fill_triangle_texture (fill_triangle.c:218 @ b3a0) [66] paethPredictor (lodepng.c:4244 @ 1bc27)
 [248] cross_product (vec3.c:106 @ 60fe) [396] fill_triangle_texture (fill_triangle.c:218 @ b3ad) [109] paethPredictor (lodepng.c:4245 @ 1bc3c)
 [249] cross_product (vec3.c:102 @ 610a) [122] fill_triangle_texture (fill_triangle.c:219 @ b3b1) [82] paethPredictor (lodepng.c:4247 @ 1bc51)
 [359] cross_product (vec3.c:106 @ 6112) [106] fill_triangle_texture (fill_triangle.c:219 @ b3c4) [118] paethPredictor (lodepng.c:4249 @ 1bc76)
 [360] cross_product (vec3.c:102 @ 611b) [293] fill_triangle_texture (fill_triangle.c:224 @ b3d4) [98] paethPredictor (lodepng.c:4250 @ 1bc8f)
 [275] cross_product (vec3.c:102 @ 6131) [294] fill_triangle_texture (fill_triangle.c:233 @ b3da) [600] parse_face_normals (obj_parser.c:207 @ 8ce0)
 [361] cross_product (vec3.c:107 @ 6145) [256] fill_triangle_texture (fill_triangle.c:237 @ b3e3) [601] parse_face_vertex (obj_parser.c:182 @ 8bc0)
 [362] cross_product (vec3.c:104 @ 6146) [487] fill_triangle_texture (fill_triangle.c:240 @ b3e6) [659] parse_mtl (obj_parser.c:421 @ 9490)
 [464] cross_product (vec3.c:104 @ 614e) [295] fill_triangle_texture (fill_triangle.c:240 @ b3f1) [197] peekBits (lodepng.c:564 @ 155df)
 [465] cross_product (vec3.c:106 @ 6153) [43] fill_triangle_texture (fill_triangle.c:242 @ b3f4) [260] projection_matrix (init_matrix.c:57 @ 9ff0)
 [606] cursor_hook (key_handlers.c:152 @ d9d0) [56] fill_triangle_texture (fill_triangle.c:262 @ b4c5) [243] projection_matrix (init_matrix.c:58 @ 9ffe)
 [633] cursor_menu (menu_hooks.c:65 @ e480) [195] fill_triangle_texture (fill_triangle.c:205 @ b4d7) [244] projection_matrix (init_matrix.c:74 @ a034)
 [622] display_digit (fps.c:84 @ 3f80) [488] fill_triangle_texture (fill_triangle.c:237 @ b4f0) [75] rasterize (draw.c:251 @ 53e0)
 [623] display_fps (fps.c:136 @ 4220) [489] fill_triangle_texture (fill_triangle.c:240 @ b4f3) [198] rasterize (draw.c:251 @ 542e)
 [617] display_fps_hook (fps.c:170 @ 4410) [397] fill_triangle_texture (fill_triangle.c:240 @ b4fb) [211] rasterize (draw.c:251 @ 5449)
 [167] dot_prod_unit (vec3.c:110 @ 6170) [398] fill_triangle_texture (fill_triangle.c:253 @ b598) [144] rasterize (draw.c:258 @ 545b)
  [90] dot_prod_unit (vec3.c:111 @ 617e) [490] fill_triangle_texture (fill_triangle.c:240 @ b5bd) [199] rasterize (draw.c:259 @ 5493)
 [182] dot_prod_unit (vec3.c:112 @ 619e) [399] fill_triangle_texture (fill_triangle.c:253 @ b5bf) [72] rasterize (draw.c:261 @ 549b)
 [607] draw_mesh (draw.c:336 @ 5900) [400] fill_triangle_texture (fill_triangle.c:252 @ b5ca) [131] rasterize (draw.c:265 @ 54a9)
 [363] draw_mesh (draw.c:355 @ 59d3) [491] fill_triangle_texture (fill_triangle.c:253 @ b5d2) [312] rasterize (draw.c:264 @ 550c)
 [276] draw_mesh (draw.c:367 @ 5ad0) [29] fill_triangle_texture (fill_triangle.c:242 @ b5e8) [177] rasterize (draw.c:267 @ 5523)
 [250] draw_mesh (draw.c:370 @ 5ae1) [17] fill_triangle_texture (fill_triangle.c:243 @ b5f0) [337] rasterize (draw.c:267 @ 5535)
 [111] draw_mesh (draw.c:372 @ 5afe) [33] fill_triangle_texture (fill_triangle.c:245 @ b5f4) [258] rasterize (draw.c:270 @ 553a)
  [93] draw_mesh (draw.c:373 @ 5b13) [8] fill_triangle_texture (fill_triangle.c:246 @ b5fc) [429] rasterize (draw.c:276 @ 5551)
 [157] draw_mesh (draw.c:374 @ 5b2a) [107] fill_triangle_texture (fill_triangle.c:247 @ b604) [430] rasterize (draw.c:285 @ 5581)
   [5] draw_mesh (draw.c:378 @ 5b41) [28] fill_triangle_texture (fill_triangle.c:242 @ b606) [513] rasterize (draw.c:285 @ 5592)
 [364] draw_mesh (draw.c:379 @ 5c27) [18] fill_triangle_texture (fill_triangle.c:247 @ b60a) [514] rasterize (draw.c:284 @ 559a)
 [117] draw_mesh (draw.c:378 @ 5c32) [3] fill_triangle_texture (fill_triangle.c:243 @ b614) [338] rasterize (draw.c:286 @ 55b6)
 [169] draw_mesh (draw.c:379 @ 5c42) [14] fill_triangle_texture (fill_triangle.c:247 @ b619) [431] rasterize (draw.c:284 @ 55ca)
  [16] draw_mesh (draw.c:381 @ 5c4a) [7] fill_triangle_texture (fill_triangle.c:248 @ b61e) [313] rasterize (draw.c:285 @ 55e2)
 [365] draw_mesh (draw.c:383 @ 5cd7) [24] fill_triangle_texture (fill_triangle.c:250 @ b629) [314] rasterize (draw.c:286 @ 55ea)
 [277] draw_mesh (draw.c:381 @ 5cda) [108] fill_triangle_texture (fill_triangle.c:251 @ b62c) [127] rasterize (draw.c:286 @ 5603)
 [135] draw_mesh (draw.c:389 @ 5cff) [51] fill_triangle_texture (fill_triangle.c:250 @ b634) [200] rasterize (draw.c:293 @ 5648)
 [466] draw_mesh (draw.c:407 @ 5d3a) [45] fill_triangle_texture (fill_triangle.c:251 @ b637) [515] rasterize (draw.c:293 @ 5652)
 [467] draw_mesh (draw.c:390 @ 5d42) [68] fill_triangle_texture (fill_triangle.c:252 @ b63b) [516] rasterize (draw.c:291 @ 5657)
 [170] draw_mesh (draw.c:416 @ 5d4a) [35] fill_triangle_texture (fill_triangle.c:253 @ b644) [315] rasterize (draw.c:300 @ 5683)
 [468] draw_mesh (draw.c:390 @ 5d67) [54] fill_triangle_texture (fill_triangle.c:255 @ b649) [316] rasterize (draw.c:301 @ 56d2)
 [469] draw_mesh (draw.c:391 @ 5d6b) [46] fill_triangle_texture (fill_triangle.c:254 @ b652) [317] rasterize (draw.c:304 @ 56da)
 [251] draw_mesh (draw.c:407 @ 5d7f) [38] fill_triangle_texture (fill_triangle.c:254 @ b65a) [432] rasterize (draw.c:321 @ 5708)
 [470] draw_mesh (draw.c:409 @ 5d87) [13] fill_triangle_texture (fill_triangle.c:254 @ b667) [245] rasterize (draw.c:310 @ 574c)
 [471] draw_mesh (draw.c:407 @ 5d93) [4] fill_triangle_texture (fill_triangle.c:240 @ b66a) [433] rasterize (draw.c:311 @ 5770)
 [472] draw_mesh (draw.c:409 @ 5d9f) [651] free_fps_digit_textures (fps.c:57 @ 3d80) [434] rasterize (draw.c:311 @ 57f0)
