Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00       7/25          parse_mtl (obj_parser.c:472 @ 9991) [7271]
                0.00    0.00       8/25          parse_mtl (obj_parser.c:452 @ 9574) [7235]
                0.00    0.00       9/25          obj_parser_handle_faces (obj_parser.c:312 @ 8e94) [6941]
[656]    0.0    0.00    0.00      25         ft_strtrim (ft_strtrim.c:27 @ f2c0) [656]
-----------------------------------------------
                0.00    0.00       3/19          add_menu_widget (menu_public.c:77 @ e1da) [887]
                0.00    0.00       8/19          ft_strjoin (ft_strjoin.c:26 @ f08b) [2579]
                0.00    0.00       8/19          ft_strjoin (ft_strjoin.c:27 @ f09a) [2580]
[657]    0.0    0.00    0.00      19         ft_strlcpy (ft_strlcpy.c:16 @ ed80) [657]
-----------------------------------------------
                0.00    0.00       1/8           parse_mtl (obj_parser.c:421 @ 9480) [686]
                0.00    0.00       7/8           parse_mtl (obj_parser.c:476 @ 9788) [7250]
[658]    0.0    0.00    0.00       8         ft_strjoin (ft_strjoin.c:16 @ f040) [658]
                0.00    0.00       8/1569210     ft_strlen (ft_strlen.c:16 @ ea20) [612]
-----------------------------------------------
                0.00    0.00       1/7           free_menu (menu_public.c:22 @ dfbf) [2271]
                0.00    0.00       3/7           free_menu (menu_public.c:27 @ dff0) [2277]
                0.00    0.00       3/7           free_menu (menu_public.c:27 @ e000) [2279]
[659]    0.0    0.00    0.00       7         ft_free_img (utils1.c:34 @ 7960) [659]
-----------------------------------------------
                0.00    0.00       1/3           main (main.c:261 @ 2b3f) [5869]
                0.00    0.00       1/3           init_menu_widgets (init.c:77 @ e727) [3704]
                0.00    0.00       1/3           init_menu_widgets (init.c:79 @ e760) [3706]
[660]    0.0    0.00    0.00       3         add_menu_widget (menu_public.c:61 @ e130) [660]
-----------------------------------------------
                0.00    0.00       3/3           add_menu_widget (menu_public.c:86 @ e240) [896]
[661]    0.0    0.00    0.00       3         fill_slider (menu.c:73 @ dc00) [661]
-----------------------------------------------
                0.00    0.00       1/3           cleanup_exit (cleanup.c:43 @ e9d6) [1071]
                0.00    0.00       2/3           free_mesh (cleanup.c:26 @ e9b9) [2290]
[662]    0.0    0.00    0.00       3         ft_free (ft_free.c:16 @ fdc0) [662]
-----------------------------------------------
                0.00    0.00       3/3           add_menu_widget (menu_public.c:83 @ e20f) [893]
[663]    0.0    0.00    0.00       3         init_entry_widget (menu.c:48 @ da60) [663]
-----------------------------------------------
                0.00    0.00       1/2           main (main.c:258 @ 2b2f) [5867]
                0.00    0.00       1/2           get_fps_digit_texture (fps.c:51 @ 3d48) [3185]
[664]    0.0    0.00    0.00       2         add_obj_file_meshes (main.c:193 @ 3800) [664]
-----------------------------------------------
                0.00    0.00       1/2           add_obj_file_meshes (main.c:201 @ 3945) [915]
                0.00    0.00       1/2           add_obj_file_meshes (main.c:234 @ 3a46) [921]
[665]    0.0    0.00    0.00       2         arr_append (arr_append.c:20 @ fd00) [665]
-----------------------------------------------
                0.00    0.00       2/2           init_basic_data_mesh (init.c:130 @ e837) [3509]
[666]    0.0    0.00    0.00       2         ident_mat_4x4 (init_matrix.c:97 @ a090) [666]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:546 @ 9bf3) [5093]
[667]    0.0    0.00    0.00       2         init_basic_data_mesh (init.c:129 @ e820) [667]
-----------------------------------------------
                0.00    0.00       1/2           add_obj_file_meshes (main.c:196 @ 385c) [904]
                0.00    0.00       1/2           add_obj_file_meshes (main.c:232 @ 3969) [917]
[668]    0.0    0.00    0.00       2         load_obj_file (obj_parser.c:540 @ 9b90) [668]
-----------------------------------------------
                0.00    0.00       1/2           add_obj_file_meshes (main.c:200 @ 393d) [914]
                0.00    0.00       1/2           add_obj_file_meshes (main.c:233 @ 3a3e) [920]
[669]    0.0    0.00    0.00       2         make_mesh_render_rdy (init.c:86 @ e790) [669]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:551 @ 9c4a) [5099]
[670]    0.0    0.00    0.00       2         obj_parser_count (obj_parser.c:59 @ 85b0) [670]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:573 @ 9cfd) [5117]
[671]    0.0    0.00    0.00       2         obj_parser_fill_vertexes (obj_parser.c:118 @ 8890) [671]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:573 @ 9cfd) [5117]
[672]    0.0    0.00    0.00       2         obj_parser_handle_faces (obj_parser.c:287 @ 9230) [672]
-----------------------------------------------
                0.00    0.00       2/2           load_obj_file (obj_parser.c:567 @ 9ce2) [5115]
[673]    0.0    0.00    0.00       2         obj_parser_parse_mtl_libs (obj_parser.c:494 @ 99f0) [673]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_exit (cleanup.c:44 @ e9e2) [1072]
[674]    0.0    0.00    0.00       1         clean_mlx (cleanup.c:4 @ e8c0) [674]
-----------------------------------------------
                0.00    0.00       1/1           mlx_key_callback (mlx_keys.c:28 @ 126d8) [6398]
[675]    0.0    0.00    0.00       1         cleanup_exit (cleanup.c:31 @ e960) [675]
-----------------------------------------------
                0.00    0.00       1/1           menu_handler (menu_public.c:41 @ e05d) [5968]
[676]    0.0    0.00    0.00       1         close_menu (menu_open_close.c:19 @ de10) [676]
-----------------------------------------------
                0.00    0.00       1/1           mlx_cursor_cb (mlx_mouse.c:38 @ 12d5e) [6096]
[677]    0.0    0.00    0.00       1         cursor_menu (menu_hooks.c:65 @ e3d0) [677]
-----------------------------------------------
                0.00    0.00       1/1           clean_mlx (cleanup.c:5 @ e8d6) [1041]
[678]    0.0    0.00    0.00       1         free_fps_digit_textures (fps.c:57 @ 3d80) [678]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_exit (cleanup.c:44 @ e9e2) [1072]
[679]    0.0    0.00    0.00       1         free_menu (menu_public.c:19 @ dfa0) [679]
-----------------------------------------------
                0.00    0.00       1/1           init_main (init.c:59 @ e5ad) [3671]
[680]    0.0    0.00    0.00       1         get_fps_digit_texture (fps.c:35 @ 3cf0) [680]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:261 @ 2b3f) [5869]
[681]    0.0    0.00    0.00       1         init_hooks (init.c:66 @ e650) [681]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:258 @ 2b2f) [5867]
[682]    0.0    0.00    0.00       1         init_main (init.c:47 @ e4b0) [682]
-----------------------------------------------
                0.00    0.00       1/1           init_settings (init.c:31 @ e5dd) [3726]
[683]    0.0    0.00    0.00       1         init_menu (menu_public.c:49 @ e090) [683]
-----------------------------------------------
                0.00    0.00       1/1           main (main.c:261 @ 2b3f) [5869]
[684]    0.0    0.00    0.00       1         init_menu_widgets (init.c:76 @ e6f0) [684]
-----------------------------------------------
                0.00    0.00       1/1           parse_mtl (obj_parser.c:431 @ 94ae) [7220]
[685]    0.0    0.00    0.00       1         mtl_len (obj_parser.c:364 @ 9300) [685]
-----------------------------------------------
                0.00    0.00       1/1           obj_parser_parse_mtl_libs (obj_parser.c:517 @ 9acf) [6996]
[686]    0.0    0.00    0.00       1         parse_mtl (obj_parser.c:421 @ 9480) [686]
                0.00    0.00       1/8           ft_strjoin (ft_strjoin.c:16 @ f040) [658]
-----------------------------------------------
                0.00    0.00       1/1           init_main (init.c:48 @ e4df) [3665]
[687]    0.0    0.00    0.00       1         reset_camera (utils1.c:18 @ 7840) [687]
-----------------------------------------------
                0.00    0.00       1/1           init_menu (menu_public.c:56 @ e10b) [3694]
[688]    0.0    0.00    0.00       1         reset_pixel_buffer (utils1.c:42 @ 79a0) [688]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [421] HuffmanTree_makeFromLengths (lodepng.c:831 @ 15ee2) [401] fill_triangle_color (fill_triangle2.c:204 @ bc67) [308] inner_loop (fill_triangle.c:151 @ b52c)
 [505] HuffmanTree_makeFromLengths2 (lodepng.c:806 @ 15daf) [21] fill_triangle_color (fill_triangle2.c:202 @ bc6c) [31] inner_loop (fill_triangle.c:139 @ b530)
 [506] HuffmanTree_makeFromLengths2 (lodepng.c:807 @ 15dcb) [207] fill_triangle_color (fill_triangle2.c:203 @ bc76) [26] inner_loop (fill_triangle.c:142 @ b533)
 [422] HuffmanTree_makeTable (lodepng.c:696 @ 15882) [295] fill_triangle_color (fill_triangle2.c:205 @ bc7e) [94] inner_loop (fill_triangle.c:139 @ b537)
 [100] _init                 [108] fill_triangle_color (fill_triangle2.c:205 @ bc85) [16] inner_loop (fill_triangle.c:142 @ b53a)
 [660] add_menu_widget (menu_public.c:61 @ e130) [50] fill_triangle_color (fill_triangle2.c:204 @ bc90) [4] inner_loop (fill_triangle.c:143 @ b545)
 [664] add_obj_file_meshes (main.c:193 @ 3800) [208] fill_triangle_color (fill_triangle2.c:205 @ bc96) [8] inner_loop (fill_triangle.c:144 @ b54a)
 [652] add_vec3 (vec3.c:213 @ 64d0) [263] fill_triangle_color (fill_triangle2.c:207 @ bc9b) [34] inner_loop (fill_triangle.c:145 @ b54c)
 [253] advanceBits (lodepng.c:568 @ 1554b) [187] fill_triangle_color (fill_triangle2.c:208 @ bc9e) [52] inner_loop (fill_triangle.c:141 @ b550)
 [175] advanceBits (lodepng.c:569 @ 15557) [209] fill_triangle_color (fill_triangle2.c:207 @ bca2) [33] inner_loop (fill_triangle.c:144 @ b556)
 [254] advanceBits (lodepng.c:570 @ 1556f) [155] fill_triangle_color (fill_triangle2.c:208 @ bca5) [35] inner_loop (fill_triangle.c:140 @ b55a)
 [420] append_buffer (get_next_line_utils.c:105 @ 10280) [296] fill_triangle_color (fill_triangle2.c:209 @ bcaa) [85] inner_loop (fill_triangle.c:141 @ b55c)
 [337] append_buffer (get_next_line_utils.c:126 @ 104ac) [131] fill_triangle_color (fill_triangle2.c:197 @ bcae) [48] inner_loop (fill_triangle.c:140 @ b55f)
 [423] append_buffer (get_next_line_utils.c:127 @ 104b0) [336] fill_triangle_texture (fill_triangle.c:163 @ ac60) [40] inner_loop (fill_triangle.c:141 @ b562)
 [286] append_buffer (get_next_line_utils.c:114 @ 104c5) [463] fill_triangle_texture (fill_triangle.c:170 @ ac90) [27] inner_loop (fill_triangle.c:147 @ b567)
 [665] arr_append (arr_append.c:20 @ fd00) [464] fill_triangle_texture (fill_triangle.c:304 @ ad25) [78] inner_loop (fill_triangle.c:144 @ b571)
 [202] call_clipping_xy (clipping_xy.c:250 @ cb30) [523] fill_triangle_texture (fill_triangle.c:202 @ ae14) [30] inner_loop (fill_triangle.c:147 @ b575)
 [225] call_clipping_xy (clipping_xy.c:257 @ cb59) [524] fill_triangle_texture (fill_triangle.c:208 @ ae3b) [5] inner_loop (fill_triangle.c:145 @ b578)
 [338] call_clipping_xy (clipping_xy.c:250 @ cb61) [176] fill_triangle_texture (fill_triangle.c:210 @ aed0) [2] inner_loop (fill_triangle.c:146 @ b582)
 [165] call_clipping_xy (clipping_xy.c:261 @ cb7a) [326] fill_triangle_texture (fill_triangle.c:211 @ aeda) [64] inner_loop (fill_triangle.c:147 @ b589)
 [226] call_clipping_xy (clipping_xy.c:262 @ d0a0) [197] fill_triangle_texture (fill_triangle.c:214 @ aee5) [55] inner_loop (fill_triangle.c:149 @ b58e)
 [424] call_clipping_xy (clipping_xy.c:264 @ d0b3) [402] fill_triangle_texture (fill_triangle.c:215 @ aeee) [89] inner_loop (fill_triangle.c:150 @ b597)
 [166] call_clipping_xy (clipping_xy.c:268 @ d1b8) [235] fill_triangle_texture (fill_triangle.c:216 @ aef8) [113] inner_loop (fill_triangle.c:151 @ b59c)
 [674] clean_mlx (cleanup.c:4 @ e8c0) [95] fill_triangle_texture (fill_triangle.c:214 @ aefd) [86] inner_loop (fill_triangle.c:152 @ b5a0)
 [617] cleanup (get_next_line_utils.c:16 @ fdf0) [83] fill_triangle_texture (fill_triangle.c:216 @ af0d) [59] inner_loop (fill_triangle.c:151 @ b5a5)
 [675] cleanup_exit (cleanup.c:31 @ e960) [403] fill_triangle_texture (fill_triangle.c:218 @ af13) [46] inner_loop (fill_triangle.c:154 @ b5aa)
 [507] clipp_loop (clipping_xy.c:240 @ cbdb) [264] fill_triangle_texture (fill_triangle.c:225 @ af29) [114] inner_loop (fill_triangle.c:153 @ b5b3)
 [321] clipp_loop (clipping_xy.c:241 @ ccb6) [265] fill_triangle_texture (fill_triangle.c:218 @ af37) [75] inner_loop (fill_triangle.c:153 @ b5bb)
 [255] clipping_xy (clipping_xy.c:176 @ cc9c) [327] fill_triangle_texture (fill_triangle.c:231 @ af57) [43] inner_loop (fill_triangle.c:153 @ b5c2)
 [425] clipping_xy (clipping_xy.c:181 @ cd5e) [297] fill_triangle_texture (fill_triangle.c:234 @ af65) [18] inner_loop (fill_triangle.c:153 @ b5cc)
 [426] clipping_xy (clipping_xy.c:183 @ cd80) [298] fill_triangle_texture (fill_triangle.c:234 @ af6c) [36] inner_loop (fill_triangle.c:136 @ b5d0)
 [427] clipping_xy (clipping_xy.c:188 @ d266) [299] fill_triangle_texture (fill_triangle.c:231 @ af6f) [37] inner_loop (fill_triangle.c:158 @ b5d3)
 [118] clipping_z_near (clipping_z.c:126 @ c490) [74] fill_triangle_texture (fill_triangle.c:244 @ b065) [69] inner_loop (fill_triangle.c:136 @ b5d5)
 [339] clipping_z_near (clipping_z.c:126 @ c4c5) [177] fill_triangle_texture (fill_triangle.c:208 @ b077) [482] inner_loop (fill_triangle.c:145 @ b602)
 [340] clipping_z_near (clipping_z.c:136 @ c4df) [210] fill_triangle_texture (fill_triangle.c:231 @ b090) [655] is_buffer_all_zeros (ft_realloc_copy_until_zeroed.c:16 @ fb90)
 [341] clipping_z_near (clipping_z.c:137 @ c4e6) [66] fill_triangle_texture (fill_triangle.c:236 @ b09c) [651] key_hook (key_handlers.c:113 @ d670)
 [428] clipping_z_near (clipping_z.c:137 @ c509) [465] fill_triangle_texture (fill_triangle.c:247 @ b170) [624] line_zplane_intersection (clipping_z.c:39 @ bd10)
 [429] clipping_z_near (clipping_z.c:136 @ c512) [466] fill_triangle_texture (fill_triangle.c:253 @ b202) [668] load_obj_file (obj_parser.c:540 @ 9b90)
 [342] clipping_z_near (clipping_z.c:137 @ c525) [328] fill_triangle_texture (fill_triangle.c:259 @ b2e0) [68] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b00a)
 [430] clipping_z_near (clipping_z.c:142 @ c536) [329] fill_triangle_texture (fill_triangle.c:260 @ b2ea) [54] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b027)
 [343] clipping_z_near (clipping_z.c:143 @ c546) [211] fill_triangle_texture (fill_triangle.c:263 @ b2f5) [9] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b033)
 [135] clipping_z_near (clipping_z.c:193 @ c55e) [188] fill_triangle_texture (fill_triangle.c:264 @ b2ff) [90] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b594)
 [676] close_menu (menu_open_close.c:19 @ de10) [266] fill_triangle_texture (fill_triangle.c:270 @ b30a) [76] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b5b8)
 [287] count_inside_points (clipping_xy.c:158 @ cbbd) [525] fill_triangle_texture (fill_triangle.c:270 @ b32d) [56] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b5c0)
 [227] count_inside_points (clipping_xy.c:156 @ cbc6) [364] fill_triangle_texture (fill_triangle.c:282 @ b338) [61] load_pixel_from_mlx_texture (fill_triangle.c:66 @ b5c6)
 [431] count_inside_points (clipping_xy.c:158 @ cbd3) [467] fill_triangle_texture (fill_triangle.c:270 @ b351) [543] lodepng_convert_rgb (lodepng.c:3924 @ 1bb5c)
 [390] count_inside_points (clipping_xy.c:160 @ cbd7) [330] fill_triangle_texture (fill_triangle.c:271 @ b359) [483] lodepng_crc32 (lodepng.c:2662 @ 176c5)
 [344] count_inside_points (clipping_xy.c:156 @ cbe3) [189] fill_triangle_texture (fill_triangle.c:270 @ b35e) [484] lodepng_crc32 (lodepng.c:2662 @ 17718)
 [432] count_inside_points (clipping_xy.c:158 @ cbf0) [198] fill_triangle_texture (fill_triangle.c:271 @ b362) [544] lodepng_free (lodepng.c:91 @ 14917)
 [345] count_inside_points (clipping_xy.c:162 @ cc02) [80] fill_triangle_texture (fill_triangle.c:271 @ b371) [545] lodepng_memcpy (lodepng.c:121 @ 1491a)
 [288] count_inside_points (clipping_xy.c:162 @ cc30) [404] fill_triangle_texture (fill_triangle.c:271 @ b38b) [67] lodepng_memcpy (lodepng.c:123 @ 1492e)
 [433] count_inside_points (clipping_xy.c:163 @ cc4e) [267] fill_triangle_texture (fill_triangle.c:281 @ b38f) [375] lodepng_memcpy (lodepng.c:124 @ 14962)
 [346] count_inside_points (clipping_xy.c:156 @ cc59) [221] fill_triangle_texture (fill_triangle.c:285 @ b393) [413] lodepng_memset (lodepng.c:127 @ 14966)
 [434] count_inside_points (clipping_xy.c:158 @ cc62) [300] fill_triangle_texture (fill_triangle.c:292 @ b39b) [57] lodepng_memset (lodepng.c:129 @ 14979)
 [435] count_inside_points (clipping_xy.c:160 @ cc6b) [247] fill_triangle_texture (fill_triangle.c:292 @ b3a4) [669] make_mesh_render_rdy (init.c:86 @ e790)
 [347] count_inside_points (clipping_xy.c:162 @ cc74) [248] fill_triangle_texture (fill_triangle.c:289 @ b3a7) [632] mat4x4_mult_mat4x4 (matrix_mult.c:27 @ a620)
 [183] count_inside_points (clipping_xy.c:156 @ ccf7) [405] fill_triangle_texture (fill_triangle.c:301 @ b493) [636] matrix_look_at (init_matrix.c:219 @ a550)
 [348] count_inside_points (clipping_xy.c:157 @ cd1e) [103] fill_triangle_texture (fill_triangle.c:302 @ b498) [97] matrix_mult_vec3_4x4 (matrix_mult.c:61 @ a9f0)
 [349] count_inside_points (clipping_xy.c:156 @ cd27) [249] fill_triangle_texture (fill_triangle.c:257 @ b4aa) [32] matrix_mult_vec3_4x4 (matrix_mult.c:62 @ aa02)
 [508] count_inside_points (clipping_xy.c:157 @ cd37) [132] fill_triangle_texture (fill_triangle.c:294 @ b4c7) [70] matrix_mult_vec3_4x4 (matrix_mult.c:63 @ aa51)
 [436] count_inside_points (clipping_xy.c:156 @ cd42) [678] free_fps_digit_textures (fps.c:57 @ 3d80) [92] matrix_mult_vec3_4x4 (matrix_mult.c:64 @ aa74)
 [322] count_inside_points (clipping_xy.c:157 @ cd52) [679] free_menu (menu_public.c:19 @ dfa0) [77] matrix_mult_vec3_4x4 (matrix_mult.c:65 @ aa98)
 [256] count_inside_points (clipping_xy.c:160 @ cec0) [613] ft_atoi (ft_atoi.c:23 @ ef40) [98] matrix_mult_vec3_4x4 (matrix_mult.c:66 @ aabf)
 [437] count_inside_points (clipping_xy.c:152 @ cedf) [526] ft_atoi (ft_atoi.c:42 @ ef90) [637] matrix_point_at (init_matrix.c:179 @ a2a0)
 [438] count_inside_points (clipping_xy.c:156 @ cf05) [527] ft_atoi (ft_atoi.c:44 @ ef93) [645] menu_handler (menu_public.c:36 @ e040)
 [509] count_inside_points (clipping_xy.c:158 @ cf0e) [629] ft_bzero (ft_bzero.c:16 @ eae0) [485] mlx_render_images (mlx_loop.c:60 @ 1298f)
 [510] count_inside_points (clipping_xy.c:160 @ cf17) [610] ft_calloc (ft_calloc.c:16 @ efe0) [486] mlx_texture_to_image (mlx_texture.c:31 @ 147e6)
 [289] count_inside_points (clipping_xy.c:160 @ cf58) [662] ft_free (ft_free.c:16 @ fdc0) [685] mtl_len (obj_parser.c:364 @ 9300)
 [203] count_inside_points (clipping_xy.c:158 @ cf78) [615] ft_free_2darr (ft_free_2darr.c:16 @ fca0) [621] my_str_cpy (get_next_line_utils.c:64 @ ff20)
 [350] count_inside_points (clipping_xy.c:159 @ cf9c) [468] ft_free_2darr (ft_free_2darr.c:27 @ fce8) [376] my_str_cpy (get_next_line_utils.c:74 @ ff85)
 [439] count_inside_points (clipping_xy.c:158 @ cfa0) [659] ft_free_img (utils1.c:34 @ 7960) [106] my_str_cpy (get_next_line_utils.c:70 @ 10448)
 [440] count_inside_points (clipping_xy.c:159 @ cfa6) [644] ft_hook (main.c:139 @ 32a0) [272] my_str_cpy (get_next_line_utils.c:71 @ 1046c)
 [351] count_inside_points (clipping_xy.c:158 @ cfaf) [609] ft_isdigit (ft_isdigit.c:14 @ ea00) [333] my_str_cpy (get_next_line_utils.c:70 @ 10470)
 [257] count_inside_points (clipping_xy.c:160 @ cfbf) [134] ft_memcpy (ft_memcpy.c:16 @ eb10) [334] my_str_cpy (get_next_line_utils.c:71 @ 10473)
 [441] count_inside_points (clipping_xy.c:158 @ d050) [268] ft_memcpy (ft_memcpy.c:20 @ eb25) [487] my_str_cpy (get_next_line_utils.c:74 @ 10476)
 [442] count_inside_points (clipping_xy.c:160 @ d060) [269] ft_memcpy (ft_memcpy.c:22 @ eb2a) [488] my_str_cpy (get_next_line_utils.c:75 @ 10490)
 [443] count_inside_points (clipping_xy.c:156 @ d2e4) [109] ft_memcpy (ft_memcpy.c:28 @ eb2f) [280] my_str_cpy (get_next_line_utils.c:74 @ 10494)
 [258] cpy_triangle_data_rasterize (draw.c:240 @ 557c) [190] ft_memcpy (ft_memcpy.c:31 @ eb68) [546] my_str_cpy (get_next_line_utils.c:83 @ 104a3)
 [511] cpy_triangle_data_rasterize (draw.c:240 @ 558d) [88] ft_memcpy (ft_memcpy.c:29 @ eb88) [489] my_str_cpy (get_next_line_utils.c:74 @ 10505)
 [444] cpy_triangle_data_rasterize (draw.c:240 @ 55a8) [58] ft_memcpy (ft_memcpy.c:28 @ eb92) [309] my_str_cpy (get_next_line_utils.c:80 @ 10519)
 [101] cpy_triangle_data_rasterize (draw.c:244 @ 5618) [91] ft_memcpy (ft_memcpy.c:29 @ ebc3) [670] obj_parser_count (obj_parser.c:59 @ 85b0)
 [153] cpy_triangle_data_rasterize (draw.c:242 @ 562f) [222] ft_memcpy (ft_memcpy.c:28 @ ebea) [671] obj_parser_fill_vertexes (obj_parser.c:118 @ 8890)
 [201] cross_product (vec3.c:99 @ 60f0) [236] ft_memcpy (ft_memcpy.c:29 @ ebf3) [672] obj_parser_handle_faces (obj_parser.c:287 @ 9230)
 [512] cross_product (vec3.c:106 @ 60fe) [136] ft_memcpy (ft_memcpy.c:29 @ ec05) [673] obj_parser_parse_mtl_libs (obj_parser.c:494 @ 99f0)
 [513] cross_product (vec3.c:102 @ 610a) [278] ft_memcpy (ft_memcpy.c:29 @ ec17) [141] paethPredictor (lodepng.c:4241 @ 1bb5e)
 [391] cross_product (vec3.c:106 @ 6112) [279] ft_memcpy (ft_memcpy.c:28 @ ec1f) [99] paethPredictor (lodepng.c:4244 @ 1bb77)
 [392] cross_product (vec3.c:102 @ 611b) [171] ft_memcpy (ft_memcpy.c:28 @ ec31) [192] paethPredictor (lodepng.c:4245 @ 1bb8c)
 [228] cross_product (vec3.c:102 @ 6131) [212] ft_memcpy (ft_memcpy.c:29 @ ec3b) [133] paethPredictor (lodepng.c:4247 @ 1bba1)
 [393] cross_product (vec3.c:107 @ 6145) [191] ft_memcpy (ft_memcpy.c:29 @ ec4d) [310] paethPredictor (lodepng.c:4249 @ 1bbc6)
 [394] cross_product (vec3.c:104 @ 6146) [178] ft_memcpy (ft_memcpy.c:29 @ ec5f) [111] paethPredictor (lodepng.c:4250 @ 1bbdf)
 [395] cross_product (vec3.c:104 @ 614e) [179] ft_memcpy (ft_memcpy.c:28 @ ec67) [627] parse_face_normals (obj_parser.c:207 @ 8cd0)
 [396] cross_product (vec3.c:106 @ 6153) [159] ft_memcpy (ft_memcpy.c:28 @ ecfa) [628] parse_face_vertex (obj_parser.c:182 @ 8bb0)
 [648] cursor_hook (key_handlers.c:152 @ d920) [626] ft_powint (ft_powint.c:16 @ f910) [490] parse_face_vertex (obj_parser.c:198 @ 8c56)
 [677] cursor_menu (menu_hooks.c:65 @ e3d0) [630] ft_put_pixel_fin_index (utils1.c:161 @ 82b0) [686] parse_mtl (obj_parser.c:421 @ 9480)
 [649] display_digit (fps.c:84 @ 3f80) [616] ft_split (ft_split.c:66 @ f4e0) [281] peekBits (lodepng.c:562 @ 15523)
 [650] display_fps (fps.c:136 @ 4220) [611] ft_strchr (ft_strchr.c:16 @ edf0) [193] peekBits (lodepng.c:564 @ 1552f)
 [643] display_fps_hook (fps.c:170 @ 4410) [469] ft_strchr (ft_strchr.c:19 @ ee03) [547] peekBits (lodepng.c:565 @ 15549)
 [148] dot_prod_unit (vec3.c:110 @ 6170) [654] ft_strcmp (ft_strncmp.c:34 @ eef0) [252] projection_matrix (init_matrix.c:57 @ 9fe0)
 [125] dot_prod_unit (vec3.c:111 @ 617e) [658] ft_strjoin (ft_strjoin.c:16 @ f040) [377] projection_matrix (init_matrix.c:58 @ 9fee)
 [218] dot_prod_unit (vec3.c:112 @ 619e) [657] ft_strlcpy (ft_strlcpy.c:16 @ ed80) [378] projection_matrix (init_matrix.c:74 @ a024)
 [633] draw_mesh (draw.c:336 @ 5900) [612] ft_strlen (ft_strlen.c:16 @ ea20) [93] rasterize (draw.c:251 @ 53e0)
 [121] draw_mesh (draw.c:370 @ 5ae1) [614] ft_strncmp (ft_strncmp.c:16 @ eea0) [311] rasterize (draw.c:251 @ 542e)
 [119] draw_mesh (draw.c:372 @ 5afe) [656] ft_strtrim (ft_strtrim.c:27 @ f2c0) [273] rasterize (draw.c:251 @ 5449)
 [116] draw_mesh (draw.c:373 @ 5b13) [618] get_current_file (get_next_line_utils.c:38 @ fe70) [194] rasterize (draw.c:258 @ 545b)
